job_id,job_role,industry,country,year,automation_risk_percent,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level,wage_volatility_index,ai_disruption_intensity,city,experience_level,education_level,years_experience,years_of_experience,salary_impact,salary_growth_pct,skill_pressure_index,experience_numeric,salary_per_year_exp,custom_risk_score,custom_risk_label
2075,7,1,11,2022,12.63,65.81,225345.0,228379.0,1.35,24.19,40.02,30.36,3,5.22,3.834468,30,1,2,12,14,3034.0,1.346379995118596,46.0855,4,15225.266666666666,0.4438378001394838,1
2076,2,6,12,2025,28.76,66.85,204877.0,187192.0,-8.63,3.67,98.81,26.37,2,4.16,7.584012,54,3,1,5,8,-17685.0,-8.63200847337671,49.82849999999999,3,20799.11111111111,0.6021653216432531,1
2077,8,0,8,2020,18.86,73.86,160232.0,173796.0,8.47,21.17,20.6,33.03,4,18.28,6.229457999999999,41,3,2,6,7,13564.0,8.465225423136452,54.523,3,21724.5,0.4698349440403839,1
2078,9,4,4,2024,75.74,11.98,60158.0,59876.0,-0.47,10.02,41.45,59.53,5,11.18,45.088022,29,0,0,0,0,-282.0,-0.4687655839622328,24.612,1,59876.0,0.33004549832287194,0
2079,0,7,12,2023,21.95,2.03,177666.0,171235.0,-3.62,1.17,73.75,82.87,1,12.25,18.189965,18,3,0,6,9,-6431.0,-3.619713394796978,7.547,3,17123.5,0.43060011291554573,1
2080,0,5,2,2023,30.0,97.19,59075.0,69605.0,17.82,-2.75,17.02,56.73,4,12.94,17.019,42,0,3,3,1,10530.0,17.82479898434194,71.11449999999999,1,34802.5,0.6523662448938925,1
2081,6,5,8,2023,40.04,23.6,274758.0,304341.0,10.77,-3.45,31.82,27.76,2,2.86,11.115104,38,1,4,15,13,29583.0,10.766929443364706,23.777,4,21738.64285714286,0.2160207233237023,0
2082,3,5,10,2023,72.88,39.21,423436.0,461110.0,8.9,-5.05,38.67,77.24,4,21.5,56.292512,56,1,4,14,16,37674.0,8.897212329608251,43.2875,4,27124.117647058825,0.4899073428315233,1
2083,0,3,14,2025,78.0,26.6,168039.0,207847.0,23.69,10.8,28.75,70.7,4,0.52,55.146,10,2,4,5,5,39808.0,23.689738691613258,32.968,2,34641.166666666664,0.3772508385639799,1
2084,7,0,7,2020,19.91,87.92,160217.0,175640.0,9.63,2.9,64.63,12.31,2,1.11,2.450921,47,3,0,9,7,15423.0,9.626319304443347,61.2965,3,21955.0,0.5605659061472551,1
2085,4,6,13,2023,43.01,84.87,82987.0,79438.0,-4.28,11.69,70.91,43.07,4,5.59,18.524407,21,0,1,0,0,-3549.0,-4.2765734392133705,64.60600000000001,1,79438.0,0.6851250373617614,2
2086,6,6,0,2025,18.03,21.78,262959.0,301854.0,14.79,-7.69,31.06,18.37,2,13.73,3.312111,33,1,0,12,15,38895.0,14.791279248856284,19.8225,4,18865.875,0.18480953804257583,0
2087,9,5,1,2023,25.7,42.86,155324.0,160965.0,3.63,-1.28,80.94,71.53,4,1.0,18.38321,11,1,4,17,14,5641.0,3.631763281913935,33.149,4,10731.0,0.5769718707449105,1
2088,3,1,5,2022,70.26,96.64,203012.0,206148.0,1.54,0.79,42.02,84.23,4,21.61,59.179998000000005,8,3,2,9,6,3136.0,1.5447362717474828,80.1095,3,29449.714285714286,0.8091129487562684,2
2089,3,7,5,2020,62.25,61.35,96888.0,95346.0,-1.59,9.68,46.61,54.77,1,18.19,34.094325000000005,37,2,2,4,3,-1542.0,-1.591528362645529,55.056,2,23836.5,0.5608249476935339,1
2090,7,3,3,2022,65.98,29.24,170453.0,202617.0,18.87,0.1,56.28,40.63,5,2.36,26.807674,55,3,1,7,8,32164.0,18.869717752107626,32.556,3,22513.0,0.35927069841586134,1
2091,7,4,6,2025,5.0,95.29,79154.0,72855.0,-7.96,21.02,31.37,26.22,3,5.44,1.311,36,3,0,6,8,-6299.0,-7.957904843722365,63.75450000000001,3,8095.0,0.5564212414067948,1
2092,8,6,3,2023,44.38,29.12,62269.0,66301.0,6.48,2.43,27.03,53.35,3,21.43,23.676730000000003,7,0,3,3,3,4032.0,6.47513208819798,31.018500000000003,1,16575.25,0.35854006841353653,1
2093,4,1,10,2026,32.26,78.08,42204.0,42339.0,0.32,-5.2,94.72,62.57,4,13.59,20.185082,58,0,1,0,0,135.0,0.3198748933750355,59.2425,1,42339.0,0.7922021852479161,2
2094,1,3,8,2021,35.39,10.49,99194.0,108929.0,9.81,8.47,15.13,38.08,2,23.92,13.476512,41,2,1,2,4,9735.0,9.81410165937456,17.4845,2,21785.8,0.19090697751652216,0
2095,4,2,3,2025,73.22,47.46,72783.0,71827.0,-1.31,-14.31,62.07,46.29,2,13.19,33.893538,55,2,4,5,6,-956.0,-1.313493535578363,47.4715,2,10261.0,0.49653614957988784,1
2096,8,4,12,2025,21.8,60.98,136608.0,135809.0,-0.58,2.53,43.32,80.87,1,1.82,17.62966,54,2,2,5,4,-799.0,-0.584885219020848,44.27,2,27161.8,0.6133041081332403,1
2097,3,3,6,2026,28.85,5.5,41615.0,41371.0,-0.59,12.42,43.09,78.2,5,19.4,22.5607,14,0,1,0,1,-244.0,-0.5863270455364653,12.255,1,20685.5,0.3752050745574707,1
2098,0,4,0,2021,21.66,39.55,100641.0,105747.0,5.07,21.35,61.49,12.99,4,1.1,2.813634,12,0,3,3,3,5106.0,5.073478999612484,30.2045,1,26436.75,0.33754441898309584,1
2099,7,5,1,2021,58.85,65.65,54337.0,61213.0,12.65,19.59,65.62,57.54,4,12.95,33.86229,46,2,0,4,5,6876.0,12.654360748661134,56.385000000000005,2,10202.166666666666,0.6295772309122911,1
2100,7,4,7,2026,27.6,40.7,50512.0,60440.0,19.65,0.12,78.49,53.15,1,16.06,14.6694,39,0,1,1,0,9928.0,19.654735508394044,34.384,1,60440.0,0.5472817242868054,1
2101,8,7,7,2022,14.74,88.49,239737.0,289078.0,20.58,3.22,16.89,96.12,2,4.41,14.168088,34,1,1,9,12,49341.0,20.58130367861448,61.128,4,22236.76923076923,0.7091361960745242,2
2102,1,0,8,2023,42.2,43.38,101755.0,94476.0,-7.15,6.87,85.82,40.12,1,14.2,16.93064,41,2,3,5,6,-7279.0,-7.153456832588079,38.767,2,13496.57142857143,0.5215170535684633,1
2103,3,7,4,2022,40.09,4.75,113950.0,117355.0,2.99,3.12,58.52,19.86,1,1.01,7.961874,32,2,2,4,5,3405.0,2.9881526985519966,11.257,2,19559.166666666668,0.1865630500481551,0
2104,4,0,10,2022,47.77,43.87,432419.0,432008.0,-0.09,3.73,75.14,18.68,4,11.71,8.923436,56,1,4,17,13,-411.0,-0.0950467023881929,39.82599999999999,4,30857.714285714286,0.4069609112948755,1
2105,1,0,10,2021,76.7,45.37,437987.0,398535.0,-9.01,1.07,11.65,54.53,1,7.16,41.82451,25,1,1,10,10,-39452.0,-9.00757328413857,45.9045,4,36230.454545454544,0.3642456245225997,1
2106,7,6,0,2021,50.95,76.05,321864.0,351238.0,9.13,10.51,68.11,40.24,3,9.23,20.50228,12,1,4,15,17,29374.0,9.126214798797006,61.007,4,19513.222222222223,0.5982398459034903,1
2107,9,5,11,2023,58.03,87.63,135531.0,141553.0,4.44,2.98,62.07,17.9,2,5.51,10.38737,30,3,1,8,8,6022.0,4.443263902723362,69.392,3,15728.111111111111,0.574833117465378,1
2108,4,1,14,2022,56.46,82.35,47769.0,44200.0,-7.47,2.29,57.32,88.93,3,3.49,50.20987800000001,40,0,2,1,0,-3569.0,-7.4713726475329185,65.34299999999999,1,44200.0,0.7868154495035035,2
2109,2,2,6,2025,23.09,47.6,195355.0,204077.0,4.46,8.4,50.77,77.16,5,6.88,17.816243999999998,45,1,0,10,10,8722.0,4.4646924829157175,36.59,4,18552.454545454544,0.5533326691242404,1
2110,0,0,3,2025,69.01,50.78,44769.0,44227.0,-1.21,13.48,82.86,95.03,3,10.44,65.580203,7,0,3,2,2,-542.0,-1.210659161473341,48.375,1,14742.333333333334,0.7333931121517054,2
2111,5,0,11,2025,42.57,73.7,263284.0,276737.0,5.11,6.26,50.4,6.11,3,10.17,2.601027,30,1,0,10,12,13453.0,5.109691435863934,57.944500000000005,4,21287.46153846154,0.43812560193949057,1
2112,1,7,7,2020,84.12,84.93,35988.0,40699.0,13.09,1.2,84.09,70.87,2,3.34,59.61584400000001,39,0,2,1,0,4711.0,13.090474602645328,72.52950000000001,1,40699.0,0.8097572315765003,2
2113,5,2,4,2024,19.19,88.91,44806.0,40703.0,-9.16,-15.93,17.4,89.2,2,13.83,17.117480000000004,32,0,4,4,4,-4103.0,-9.15725572467973,63.70399999999999,1,8140.6,0.7179170402842814,2
2114,1,1,0,2020,85.84,58.52,225556.0,203773.0,-9.66,-5.77,68.48,90.12,5,6.07,77.359008,12,3,4,8,11,-21783.0,-9.657468655234176,56.1165,3,16981.083333333332,0.6911294875626847,2
2115,5,0,10,2025,68.16,86.88,370805.0,393674.0,6.17,19.24,15.09,67.77,4,15.84,46.192032,58,1,3,14,12,22869.0,6.167392564825177,72.47999999999999,4,30282.615384615383,0.6179004350569559,1
2116,1,3,4,2021,47.97,68.17,68327.0,70853.0,3.7,17.78,44.9,23.98,2,1.94,11.503206,29,0,2,2,2,2526.0,3.696928007961713,54.1955,1,23617.666666666668,0.466141941483179,1
2117,8,5,3,2022,36.07,97.11,61221.0,58577.0,-4.32,-3.77,59.23,53.29,3,3.47,19.221703,7,0,1,1,0,-2644.0,-4.3187795037650485,70.856,1,58577.0,0.7421274617249509,2
2118,9,2,12,2020,27.49,27.54,167038.0,207859.0,24.44,-2.57,22.4,4.17,4,1.43,1.1463329999999998,0,3,1,7,5,40821.0,24.438151797794514,23.6135,3,34643.166666666664,0.1450101291886686,0
2119,8,6,9,2024,36.57,11.18,124092.0,131156.0,5.69,2.2,55.55,8.52,3,11.6,3.115764,48,2,1,2,4,7064.0,5.692550688199078,16.320999999999998,2,26231.2,0.18696821759489882,0
2120,0,5,14,2024,13.26,24.79,96598.0,106915.0,10.68,3.52,75.18,81.56,1,8.1,10.814856,4,0,1,0,1,10317.0,10.680345348764984,19.9805,1,53457.5,0.5462986948291322,1
2121,1,7,12,2025,86.03,76.32,302376.0,282323.0,-6.63,0.27,71.8,99.49,5,11.19,85.59124700000001,0,1,0,10,14,-20053.0,-6.631809402862661,68.49249999999999,4,18821.533333333333,0.8146524525920759,2
2122,3,2,11,2023,42.72,49.51,89050.0,98487.0,10.6,-21.17,43.02,74.88,5,1.35,31.988736,62,2,3,5,4,9437.0,10.597417181358788,40.928,2,19697.4,0.5386602902593736,1
2123,8,7,12,2024,71.2,22.77,55882.0,53805.0,-3.72,-5.71,75.41,30.47,3,12.88,21.69464,18,0,4,2,3,-2077.0,-3.716760316380945,30.9725,1,13451.25,0.37021022217794164,1
2124,1,3,9,2021,28.71,72.15,335663.0,375010.0,11.72,16.85,76.04,89.71,5,14.64,25.755741,61,1,3,12,16,39347.0,11.722173727816292,54.83550000000001,4,22059.41176470588,0.7746471389193318,2
2125,1,6,5,2023,55.28,31.89,339806.0,340698.0,0.26,-1.96,70.38,73.17,5,10.57,40.448376,37,1,2,14,13,892.0,0.2625027221414572,33.370000000000005,4,24335.571428571428,0.5180631662847465,1
2126,3,5,5,2026,66.83,68.22,180125.0,208731.0,15.88,8.02,28.25,29.28,2,0.43,19.567824,22,3,4,8,8,28606.0,15.88119361554476,57.7735,3,23192.33333333333,0.42577795490020254,1
2127,4,5,4,2020,58.55,17.87,186434.0,229142.0,22.91,-9.38,69.42,32.99,2,7.89,19.315645,29,3,3,10,9,42708.0,22.90783869894976,24.509,3,22914.2,0.32129786456776593,0
2128,1,6,12,2021,86.4,3.8,167821.0,203438.0,21.22,1.61,15.91,75.56,3,6.13,65.28384000000001,18,3,4,11,8,35617.0,21.22320806096972,20.6695,3,22604.222222222223,0.2547441134469131,0
2129,7,3,3,2021,11.5,36.8,77918.0,77349.0,-0.73,-2.69,61.72,56.06,3,7.27,6.4469,53,2,0,5,3,-569.0,-0.7302548833388947,27.3105,2,19337.25,0.476603234698283,1
2130,7,4,11,2024,53.81,67.07,103079.0,114438.0,11.02,13.53,99.12,81.94,1,2.68,44.091914,62,2,2,4,4,11359.0,11.019703334335802,54.7595,2,22887.6,0.7945667696190759,2
2131,7,0,14,2022,5.0,57.19,141502.0,155488.0,9.88,7.55,35.44,18.39,1,14.51,0.9195,40,2,3,6,5,13986.0,9.883959237325266,40.35,2,25914.666666666668,0.38211284912490445,1
2132,3,5,14,2023,13.77,68.86,84302.0,84523.0,0.26,6.38,18.94,70.18,5,5.45,9.663786000000002,4,0,1,0,1,221.0,0.2621527365898792,48.3305,1,42261.5,0.5604662747833018,1
2133,4,0,1,2025,35.76,83.17,25384.0,28801.0,13.46,-7.97,76.05,77.4,1,0.54,27.67824,51,0,3,3,3,3417.0,13.461235423889065,61.2935,1,7200.25,0.792202185247916,2
2134,6,4,4,2021,64.93,19.25,182832.0,207074.0,13.26,16.38,19.42,71.67,3,8.54,46.535331000000006,43,3,2,7,6,24242.0,13.25916688544675,26.7795,3,29582.0,0.3301716980505463,0
2135,7,2,1,2025,20.98,14.77,47846.0,49357.0,3.16,16.4,11.86,9.69,3,17.42,2.032962,46,2,0,4,5,1511.0,3.158048739706558,16.4095,2,8226.166666666666,0.09720700076384044,0
2136,5,4,10,2021,30.34,9.85,218264.0,259113.0,18.72,1.55,25.5,6.72,3,2.62,2.038848,56,3,1,5,5,40849.0,18.71540886266173,12.8635,3,43185.5,0.08104679353060341,0
2137,4,4,4,2021,56.99,83.11,178474.0,182032.0,1.99,-3.08,78.93,30.58,4,4.4,17.427542,29,3,0,7,7,3558.0,1.9935676905319544,66.0795,3,22754.0,0.6412407425857659,1
2138,1,7,13,2021,53.59,8.02,96871.0,108691.0,12.2,7.44,69.25,51.43,4,14.47,27.561337,31,0,4,3,4,11820.0,12.201794138596693,18.1015,1,21738.2,0.3549931918567965,1
2139,2,1,7,2023,6.28,15.54,44628.0,45266.0,1.43,10.75,71.65,67.15,2,12.56,4.217020000000001,34,0,4,3,3,638.0,1.4295957694720802,13.241,1,11316.5,0.4479957490618046,1
2140,0,4,9,2025,20.43,4.29,233568.0,268711.0,15.05,-3.73,87.1,55.2,2,0.52,11.277360000000002,3,3,1,8,7,35143.0,15.04615358268256,6.952500000000001,3,33588.875,0.37308624755072894,1
2141,4,6,12,2021,13.27,82.86,387934.0,379244.0,-2.24,13.03,43.47,46.11,2,0.94,6.118797,0,1,1,14,12,-8690.0,-2.2400717647847315,56.654,4,29172.615384615383,0.5828833316728106,1
2142,8,4,12,2021,68.42,5.92,237252.0,254700.0,7.35,-1.4,67.25,18.75,1,4.46,12.82875,18,3,0,8,9,17448.0,7.354205654746851,18.201,3,25470.0,0.208123277207665,0
2143,8,4,13,2025,21.95,41.97,79014.0,81790.0,3.51,5.32,53.13,28.74,4,17.75,6.30843,19,0,2,0,2,2776.0,3.5133014402510945,34.333,1,27263.33333333333,0.40300222510046163,1
2144,2,3,12,2024,25.44,46.8,160260.0,191686.0,19.61,9.92,31.35,69.24,1,8.57,17.614656,54,3,3,10,8,31426.0,19.609384749781604,36.7935,3,21298.444444444445,0.47794493706618835,1
2145,8,7,0,2020,64.58,25.7,143737.0,141810.0,-1.34,8.52,19.38,67.89,1,11.79,43.843362,44,2,4,5,7,-1927.0,-1.3406429798868766,31.3895,2,17726.25,0.34982564511308156,1
2146,7,3,11,2026,54.54,36.38,142967.0,166832.0,16.69,3.9,79.13,20.81,1,4.55,11.349774,62,3,0,9,8,23865.0,16.69266334189009,35.237500000000004,3,18536.88888888889,0.39026269469629027,1
2147,4,3,1,2026,36.89,61.3,107067.0,104554.0,-2.35,11.76,55.46,85.44,1,5.83,31.518816,46,1,3,16,14,-2513.0,-2.347128433597654,48.0975,4,6970.266666666666,0.647623791969712,1
2148,2,0,1,2021,52.58,95.64,18220.0,19438.0,6.68,1.78,79.5,92.65,2,5.39,48.71537,46,0,1,0,1,1218.0,6.684961580680571,73.4905,1,9719.0,0.9204211085649763,2
2149,9,1,0,2022,29.42,14.46,51293.0,63857.0,24.5,2.18,39.06,16.89,3,7.91,4.969038,1,0,2,1,1,12564.0,24.49457040921763,16.469500000000004,1,31928.5,0.18728039586861947,0
2150,9,3,0,2020,90.92,33.4,228055.0,269223.0,18.05,14.39,67.24,94.62,5,13.35,86.02850400000001,44,1,2,15,10,41168.0,18.051785753436672,41.8965,4,24474.81818181818,0.5976486998107003,1
2151,4,2,11,2026,24.49,83.1,84413.0,92789.0,9.92,18.35,15.26,21.8,1,12.24,5.338819999999999,6,2,1,3,3,8376.0,9.922642247047255,60.749,2,23197.25,0.4612600046494635,1
2152,2,5,6,2024,67.3,37.84,112551.0,128566.0,14.23,5.16,76.26,73.22,4,3.18,49.27706,24,3,1,8,8,16015.0,14.229105027942888,38.533,3,14285.111111111111,0.5616618511507422,1
2153,0,6,1,2020,21.56,22.39,125790.0,145239.0,15.46,-4.18,43.79,35.32,2,2.46,7.614992,11,1,4,12,13,19449.0,15.461483424755546,19.2345,4,10374.214285714286,0.2667729401215503,0
2154,8,7,1,2022,67.89,79.79,34426.0,35151.0,2.1,7.11,14.98,5.06,3,0.39,3.435234,49,0,1,1,1,725.0,2.105966420728519,65.5,1,17575.5,0.37777556374746774,1
2155,1,7,4,2023,86.82,34.59,101424.0,99906.0,-1.5,4.88,95.5,98.38,2,5.2,85.41351599999999,32,2,2,4,4,-1518.0,-1.4966871746332229,40.627500000000005,2,19981.2,0.6918800438378001,2
2156,2,4,9,2022,60.65,21.73,41977.0,47666.0,13.55,6.41,63.77,68.66,3,8.18,41.64229,48,0,0,0,1,5689.0,13.552659789884938,27.481500000000004,1,23833.0,0.4590216200059779,1
2157,2,0,5,2022,15.42,59.85,326131.0,362768.0,11.23,1.74,94.67,75.05,1,9.55,11.57271,16,1,2,13,12,36637.0,11.233829350782354,43.419,4,27905.23076923077,0.7194779316528842,2
2158,7,3,13,2023,5.0,73.98,292276.0,279016.0,-4.54,-11.14,50.75,77.8,5,13.21,3.89,21,1,3,14,12,-13260.0,-4.536807674937388,51.0685,4,21462.76923076923,0.682481485171532,2
2159,6,3,13,2021,39.78,97.64,46176.0,47437.0,2.73,9.41,39.61,44.2,3,7.23,17.58276,9,0,1,0,0,1261.0,2.730855855855856,72.5065,1,47437.0,0.667271096941317,2
2160,5,5,1,2020,23.46,15.72,84362.0,104233.0,23.55,6.83,88.4,18.51,3,4.88,4.342446000000001,49,3,3,9,9,19871.0,23.55444394395581,15.642,3,10423.3,0.30964099498522135,0
2161,9,0,0,2026,40.78,46.88,52714.0,50791.0,-3.65,1.99,65.53,13.54,1,2.47,5.521612,57,0,4,3,2,-1923.0,-3.6479872519634258,38.9985,1,16930.333333333332,0.38799774168908374,1
2162,7,3,3,2022,26.18,56.84,77305.0,94687.0,22.48,-1.6,56.57,84.34,2,13.36,22.080212000000003,53,2,3,5,6,17382.0,22.4849621628614,44.186,2,13526.714285714286,0.6521271296204044,1
2163,8,1,4,2026,40.54,90.54,112733.0,106904.0,-5.17,9.5,64.7,57.59,1,16.18,23.346986,43,2,0,3,5,-5829.0,-5.170624395696025,69.386,2,17817.333333333332,0.7473149347414566,2
2164,2,7,9,2021,27.78,88.19,189599.0,227814.0,20.16,26.0,26.64,30.57,1,21.33,8.492346,61,3,3,8,10,38215.0,20.15569702371848,66.07900000000001,3,20710.36363636364,0.5424130716349508,1
2165,6,3,1,2026,64.18,88.23,29624.0,36706.0,23.9,6.25,56.52,88.92,4,22.08,57.068856,49,0,4,4,2,7082.0,23.90629219551715,73.4975,1,12235.333333333334,0.8327056557404271,2
2166,6,0,0,2023,79.27,13.0,59628.0,73656.0,23.53,19.77,76.0,40.55,4,10.38,32.143985,12,0,2,2,1,14028.0,23.52586033407124,25.861,1,36828.0,0.36049284314702273,1
2167,8,0,3,2026,53.93,54.82,256537.0,309883.0,20.79,-3.09,59.12,46.2,2,1.75,24.915660000000003,7,1,1,12,9,53346.0,20.79466119896935,46.6815,4,30988.3,0.5014446547773238,1
2168,8,7,14,2023,73.05,82.19,83810.0,98900.0,18.01,20.38,30.93,34.29,5,7.41,25.048845,4,0,3,3,3,15090.0,18.00501133516287,69.145,1,24725.0,0.5337252166982165,1
2169,3,1,5,2024,14.97,46.07,40681.0,40454.0,-0.56,2.09,30.6,19.1,2,6.28,2.8592700000000004,16,0,1,0,1,-227.0,-0.558000049163,33.8815,1,20227.0,0.31694729500846863,0
2170,8,2,9,2024,46.33,4.43,203844.0,188056.0,-7.75,-0.2,74.14,51.12,5,19.84,23.683896,61,3,3,8,9,-15788.0,-7.745138439198603,15.1215,3,18805.6,0.3474344923782006,1
2171,1,2,0,2022,36.23,29.29,66703.0,71708.0,7.5,4.69,40.14,67.82,1,24.18,24.571186,1,0,2,1,2,5005.0,7.503410641200546,29.9115,1,23902.666666666668,0.4478629072432001,1
2172,1,6,6,2024,57.44,85.55,82119.0,77188.0,-6.01,26.12,42.56,99.42,4,32.5,57.106848,36,3,4,9,9,-4931.0,-6.004700495622207,71.9705,3,7718.8,0.8179203613297467,2
2173,0,2,4,2022,17.78,68.17,58598.0,72697.0,24.06,17.1,20.51,37.37,3,6.21,6.644386,32,0,3,2,1,14099.0,24.0605481415748,48.798,1,36348.5,0.4534754740792402,1
2174,0,5,2,2021,19.72,74.96,86346.0,84153.0,-2.54,26.78,23.5,32.97,5,1.01,6.501683999999999,13,0,0,0,0,-2193.0,-2.539781808074491,52.8195,1,84153.0,0.47346152568828664,1
2175,8,4,6,2026,19.58,16.02,173188.0,165069.0,-4.69,23.91,22.17,31.48,2,4.0,6.163784,5,1,0,15,15,-8119.0,-4.687969143358663,14.928999999999998,4,10316.8125,0.165022749161436,0
2176,7,3,12,2025,22.41,11.37,180516.0,200997.0,11.35,10.77,74.72,66.85,2,6.93,14.981084999999998,18,3,3,8,10,20481.0,11.3458086817789,12.912,3,18272.454545454544,0.4143402743183553,1
2177,8,6,9,2022,62.37,15.76,47887.0,54485.0,13.78,-0.5,76.41,92.55,1,12.03,57.723435,61,0,2,1,0,6598.0,13.778269676530163,24.5225,1,54485.0,0.5512935472086613,1
2178,2,2,6,2026,5.0,69.91,123383.0,127675.0,3.48,-14.86,19.22,64.27,5,5.6,3.2135,5,1,1,13,12,4292.0,3.478599158717165,47.2815,4,9821.153846153846,0.5247451097605527,1
2179,0,6,5,2022,32.76,83.4,58760.0,55868.0,-4.92,12.63,93.06,20.77,2,0.54,6.804251999999999,16,0,2,1,0,-2892.0,-4.921715452688904,60.843,1,55868.0,0.6563714257248182,1
2180,2,4,12,2020,42.32,77.42,94722.0,111923.0,18.16,4.88,43.94,22.0,5,8.74,9.3104,18,2,1,4,4,17201.0,18.159456092565613,60.098,2,22384.6,0.5050712364252266,1
2181,8,3,14,2023,52.57,43.91,201507.0,247123.0,22.64,2.12,97.8,72.65,2,2.13,38.192105,23,3,4,9,9,45616.0,22.63742698764807,39.375,3,24712.3,0.641831888678556,1
2182,3,5,7,2023,74.05,74.19,148965.0,164216.0,10.24,-13.01,66.47,48.11,3,4.46,35.625454999999995,34,3,3,10,7,15251.0,10.237975363340382,63.7025,3,20527.0,0.6249609777157848,1
2183,9,6,7,2020,82.9,85.06,266915.0,315205.0,18.09,2.6,84.82,49.02,2,23.83,40.63758000000001,34,1,0,10,11,48290.0,18.091901916340408,75.4435,4,26267.08333333333,0.7450366975523894,2
2184,7,6,13,2024,17.25,14.18,52062.0,55240.0,6.11,-3.34,96.09,77.69,2,12.17,13.401525,27,0,1,0,0,3178.0,6.1042603050209365,14.4925,1,55240.0,0.5470691773770383,1
2185,7,7,6,2025,55.09,83.92,43939.0,44631.0,1.57,6.01,27.24,94.34,4,4.73,51.97190600000001,17,2,2,3,5,692.0,1.574910671612918,66.2755,2,7438.5,0.7238484274849722,2
2186,3,5,2,2022,38.1,12.27,144972.0,132424.0,-8.66,3.53,29.47,50.58,2,11.63,19.27098,42,2,2,3,4,-12548.0,-8.655464503490329,17.340000000000003,2,26484.8,0.26246886519876456,0
2187,8,3,3,2020,77.62,68.37,62501.0,77981.0,24.77,-3.13,65.62,9.16,5,5.57,7.109992000000001,53,0,3,3,2,15480.0,24.767603718340503,60.8,1,25993.666666666668,0.4777257480654911,1
2188,8,3,9,2023,17.92,72.44,160025.0,167877.0,4.91,0.12,59.55,70.65,5,21.61,12.660480000000002,48,3,1,6,7,7852.0,4.906733322918294,53.9115,3,20984.625,0.6960778453057023,2
2189,7,4,2,2021,47.93,46.43,249038.0,275824.0,10.76,13.58,33.34,74.33,5,4.01,35.626369,63,3,4,9,9,26786.0,10.755788273275565,40.367,3,27582.4,0.49036564710570885,1
2190,5,2,14,2023,35.18,32.79,105237.0,117466.0,11.62,0.1,40.89,81.67,3,1.23,28.731506,10,0,4,2,3,12229.0,11.620437678763173,28.534,1,29366.5,0.47964531234432595,1
2191,8,7,9,2020,77.69,82.48,140141.0,158908.0,13.39,0.82,58.19,1.64,3,2.11,1.274116,61,2,2,3,5,18767.0,13.3915128335034,69.4665,2,26484.666666666668,0.4880409152801301,1
2192,8,4,7,2020,27.59,92.61,258568.0,266055.0,2.9,-10.17,86.28,86.2,1,0.19,23.782580000000003,34,1,1,13,10,7487.0,2.8955632560873736,65.743,4,24186.81818181818,0.8780844209757233,2
2193,2,0,12,2020,43.13,50.01,144101.0,150548.0,4.47,1.42,92.48,38.79,2,17.38,16.730127,18,3,2,9,6,6447.0,4.473945357769898,43.7395,3,21506.85714285714,0.5698449071767793,1
2194,4,3,7,2020,45.24,66.28,84822.0,87483.0,3.14,-1.61,14.55,55.35,1,5.14,25.04034,47,2,0,4,3,2661.0,3.1371578128315765,52.901,2,21870.75,0.48315897844641487,1
2195,1,6,7,2021,45.64,77.18,74337.0,89619.0,20.56,-4.03,62.81,65.97,5,7.35,30.108708,34,0,4,4,4,15282.0,20.55773033617176,60.39750000000001,1,17923.8,0.6982697353126763,2
2196,1,6,14,2022,26.23,43.1,288590.0,273512.0,-5.22,8.24,66.33,33.8,1,2.42,8.865739999999999,10,3,4,8,9,-15078.0,-5.224713261027756,33.624,3,27351.2,0.4258178074457838,1
2197,5,6,5,2020,59.05,59.48,378370.0,444909.0,17.59,20.58,38.1,74.58,1,4.49,44.03949,22,1,0,12,15,66539.0,17.585696540423395,51.1455,4,27806.8125,0.5531998273056358,1
2198,6,2,9,2020,24.48,80.45,60874.0,75451.0,23.95,3.78,18.98,74.34,3,13.83,18.198432,48,0,2,1,2,14577.0,23.94618392088576,59.263000000000005,1,25150.33333333333,0.6374148982099566,1
2199,4,7,2,2021,72.04,14.42,194084.0,218873.0,12.77,7.25,63.53,77.72,3,0.31,55.989488,63,3,3,8,7,24789.0,12.772304775251952,23.827500000000004,3,27359.125,0.4320746571020557,1
2200,8,0,14,2025,61.55,11.49,149493.0,147239.0,-1.51,8.3,88.67,97.8,1,6.71,60.1959,4,2,2,3,4,-2254.0,-1.5077629052865351,20.785,2,29447.8,0.566410946165853,1
2201,6,7,12,2020,45.85,42.73,88253.0,87659.0,-0.67,-0.7,98.72,25.63,5,7.36,11.751355,0,2,0,4,5,-594.0,-0.6730649383023807,38.0485,2,14609.833333333334,0.4975523894922121,1
2202,0,6,6,2023,13.93,62.02,51209.0,47131.0,-7.96,4.04,54.32,8.55,5,1.67,1.191015,17,2,3,6,6,-4078.0,-7.963443925872406,43.3495,2,6733.0,0.40300222510046163,1
2203,7,5,8,2021,18.33,22.41,73843.0,76282.0,3.3,3.7,70.96,61.8,4,9.22,11.327939999999998,59,0,3,3,3,2439.0,3.302953563641781,19.6155,1,19070.5,0.45589983726877215,1
